Region,Access Geo-place,Temperature
cn-north-43,Xianggang,cold
cn-north-43,Tianjin,hot
cn-north-43,Ningbo,warm
cn-north-43,Hefei,warm
cn-north-43,Qingdao,hot
cn-north-44,Paris,cold
cn-north-44,Shanghai,warm
cn-north-44,Baoding,hot
cn-north-44,Hohhot,hot
cn-north-44,Madrid,cold
cn-north-44,Xiamen,cold
cn-north-44,Zhengzhou,hot
cn-north-44,Fuzhou,cold
cn-north-44,Fuzhou,cold
cn-north-44,Beijing,hot
cn-north-44,Qingdao,hot
cn-north-44,Qingdao,hot
cn-north-44,Wenzhou,warm
cn-north-44,Beijing,hot
cn-north-44,Shenzhen,cold
cn-north-44,Xianggang,cold
cn-north-44,Tianjin,hot
cn-north-44,Ningbo,warm
cn-north-44,Hefei,warm
cn-north-44,Qingdao,hot
cn-north-45,Paris,cold
cn-north-45,Shanghai,warm
cn-north-45,Baoding,hot
cn-north-45,Hohhot,hot
cn-north-45,Madrid,cold
cn-north-45,Xiamen,cold
cn-north-45,Zhengzhou,hot
cn-north-45,Fuzhou,cold
cn-north-45,Fuzhou,cold
cn-north-45,Beijing,hot
cn-north-45,Qingdao,hot
cn-north-45,Qingdao,hot
cn-north-45,Wenzhou,warm
cn-north-45,Beijing,hot
cn-north-45,Shenzhen,cold
cn-north-45,Xianggang,cold
cn-north-45,Tianjin,hot
cn-north-45,Ningbo,warm
cn-north-45,Hefei,warm
cn-north-45,Qingdao,hot
cn-north-46,Paris,cold
cn-north-46,Shanghai,warm
cn-north-46,Baoding,hot
cn-north-46,Hohhot,hot
cn-north-46,Madrid,cold
cn-north-46,Xiamen,cold
cn-north-46,Zhengzhou,hot
cn-north-46,Fuzhou,cold
cn-north-46,Fuzhou,cold
cn-north-46,Beijing,hot
cn-north-46,Qingdao,hot
cn-north-46,Qingdao,hot
cn-north-46,Wenzhou,warm
cn-north-46,Beijing,hot
cn-north-46,Shenzhen,cold
cn-north-46,Xianggang,cold
cn-north-46,Tianjin,hot
cn-north-46,Ningbo,warm
cn-north-46,Hefei,warm
cn-north-46,Qingdao,hot
cn-north-47,Paris,cold
cn-north-47,Shanghai,warm
cn-north-47,Baoding,hot
cn-north-47,Hohhot,hot
cn-north-47,Madrid,cold
cn-north-47,Xiamen,cold
cn-north-47,Zhengzhou,hot
cn-north-47,Fuzhou,cold
cn-north-47,Fuzhou,cold
cn-north-47,Beijing,hot
cn-north-47,Qingdao,hot
cn-north-47,Qingdao,hot
cn-north-47,Wenzhou,warm
cn-north-47,Beijing,hot
cn-north-47,Shenzhen,cold
cn-north-47,Xianggang,cold
cn-north-47,Tianjin,hot
cn-north-47,Ningbo,warm
cn-north-47,Hefei,warm
cn-north-47,Qingdao,hot
cn-north-48,Paris,cold
cn-north-48,Shanghai,warm
cn-north-48,Baoding,hot
cn-north-48,Hohhot,hot
cn-north-48,Madrid,cold
cn-north-48,Xiamen,cold
cn-north-48,Zhengzhou,hot
cn-north-48,Fuzhou,cold
cn-north-48,Fuzhou,cold
cn-north-48,Beijing,hot
cn-north-48,Qingdao,hot
cn-north-48,Qingdao,hot
cn-north-48,Wenzhou,warm
cn-north-48,Beijing,hot
cn-north-48,Shenzhen,cold
cn-north-48,Xianggang,cold
cn-north-48,Tianjin,hot
cn-north-48,Ningbo,warm
cn-north-48,Hefei,warm
cn-north-48,Qingdao,hot
cn-north-49,Paris,cold
cn-north-49,Shanghai,warm
cn-north-49,Baoding,hot
cn-north-49,Hohhot,hot
cn-north-49,Madrid,cold
cn-north-49,Xiamen,cold
cn-north-49,Zhengzhou,hot
cn-north-49,Fuzhou,cold
cn-north-49,Fuzhou,cold
cn-north-49,Beijing,hot
cn-north-49,Qingdao,hot
cn-north-49,Qingdao,hot
cn-north-49,Wenzhou,warm
cn-north-49,Beijing,hot
cn-north-49,Shenzhen,cold
cn-north-49,Xianggang,cold
cn-north-49,Tianjin,hot
cn-north-49,Ningbo,warm
cn-north-49,Hefei,warm
cn-north-49,Qingdao,hot
cn-north-50,Paris,cold
cn-north-50,Shanghai,warm
cn-north-50,Baoding,hot
cn-north-50,Hohhot,hot
cn-north-50,Madrid,cold
cn-north-50,Xiamen,cold
cn-north-50,Zhengzhou,hot
cn-north-50,Fuzhou,cold
cn-north-50,Fuzhou,cold
cn-north-50,Beijing,hot
cn-north-50,Qingdao,hot
cn-north-50,Qingdao,hot
cn-north-50,Wenzhou,warm
cn-north-50,Beijing,hot
cn-north-50,Shenzhen,cold
cn-north-50,Xianggang,cold
cn-north-50,Tianjin,hot
cn-north-50,Ningbo,warm
cn-north-50,Hefei,warm
cn-north-50,Qingdao,hot
cn-north-51,Paris,cold
cn-north-51,Shanghai,warm
cn-north-51,Baoding,hot
cn-north-51,Hohhot,hot
cn-north-51,Madrid,cold
cn-north-51,Xiamen,cold
cn-north-51,Zhengzhou,hot
cn-north-51,Fuzhou,cold
cn-north-51,Fuzhou,cold
cn-north-51,Beijing,hot
cn-north-51,Qingdao,hot
cn-north-51,Qingdao,hot
cn-north-51,Wenzhou,warm
cn-north-51,Beijing,hot
cn-north-51,Shenzhen,cold
cn-north-51,Xianggang,cold
cn-north-51,Tianjin,hot
cn-north-51,Ningbo,warm
cn-north-51,Hefei,warm
cn-north-51,Qingdao,hot
cn-north-52,Paris,cold
cn-north-52,Shanghai,warm
cn-north-52,Baoding,hot
cn-north-52,Hohhot,hot
cn-north-52,Madrid,cold
cn-north-52,Xiamen,cold
cn-north-52,Zhengzhou,hot
cn-north-52,Fuzhou,cold
cn-north-52,Fuzhou,cold
cn-north-52,Beijing,hot
cn-north-52,Qingdao,hot
cn-north-52,Qingdao,hot
cn-north-52,Wenzhou,warm
cn-north-52,Beijing,hot
cn-north-52,Shenzhen,cold
cn-north-52,Xianggang,cold
cn-north-52,Tianjin,hot
cn-north-52,Ningbo,warm
cn-north-52,Hefei,warm
cn-north-52,Qingdao,hot
cn-north-53,Paris,cold
cn-north-53,Shanghai,warm
cn-north-53,Baoding,hot
cn-north-53,Hohhot,hot
cn-north-53,Madrid,cold
cn-north-53,Xiamen,cold
cn-north-53,Zhengzhou,hot
cn-north-53,Fuzhou,cold
cn-north-53,Fuzhou,cold
cn-north-53,Beijing,hot
cn-north-53,Qingdao,hot
cn-north-53,Qingdao,hot
cn-north-53,Wenzhou,warm
cn-north-53,Beijing,hot
cn-north-53,Shenzhen,cold
cn-north-53,Xianggang,cold
cn-north-53,Tianjin,hot
cn-north-53,Ningbo,warm
cn-north-53,Hefei,warm
cn-north-53,Qingdao,hot
cn-north-54,Paris,cold
cn-north-54,Shanghai,warm
cn-north-54,Baoding,hot
cn-north-54,Hohhot,hot
cn-north-54,Madrid,cold
cn-north-54,Xiamen,cold
cn-north-54,Zhengzhou,hot
cn-north-54,Fuzhou,cold
cn-north-54,Fuzhou,cold
cn-north-54,Beijing,hot
cn-north-54,Qingdao,hot
cn-north-54,Qingdao,hot
cn-north-54,Wenzhou,warm
cn-north-54,Beijing,hot
cn-north-54,Shenzhen,cold
cn-north-54,Xianggang,cold
cn-north-54,Tianjin,hot
cn-north-54,Ningbo,warm
cn-north-54,Hefei,warm
cn-north-54,Qingdao,hot
cn-north-55,Paris,cold
cn-north-55,Shanghai,warm
cn-north-55,Baoding,hot
cn-north-55,Hohhot,hot
cn-north-55,Madrid,cold
cn-north-55,Xiamen,cold
cn-north-55,Zhengzhou,hot
cn-north-55,Fuzhou,cold
cn-north-55,Fuzhou,cold
cn-north-55,Beijing,hot
cn-north-55,Qingdao,hot
cn-north-55,Qingdao,hot
cn-north-55,Wenzhou,warm
cn-north-55,Beijing,hot
cn-north-55,Shenzhen,cold
cn-north-55,Xianggang,cold
cn-north-55,Tianjin,hot
cn-north-55,Ningbo,warm
cn-north-55,Hefei,warm
cn-north-55,Qingdao,hot
cn-north-56,Paris,cold
cn-north-56,Shanghai,warm
cn-north-56,Baoding,hot
cn-north-56,Hohhot,hot
cn-north-56,Madrid,cold
cn-north-56,Xiamen,cold
cn-north-56,Zhengzhou,hot
cn-north-56,Fuzhou,cold
cn-north-56,Fuzhou,cold
cn-north-56,Beijing,hot
cn-north-56,Qingdao,hot
cn-north-56,Qingdao,hot
cn-north-56,Wenzhou,warm
cn-north-56,Beijing,hot
cn-north-56,Shenzhen,cold
cn-north-56,Xianggang,cold
cn-north-56,Tianjin,hot
cn-north-56,Ningbo,warm
cn-north-56,Hefei,warm
cn-north-56,Qingdao,hot
cn-north-57,Paris,cold
cn-north-57,Shanghai,warm
cn-north-57,Baoding,hot
cn-north-57,Hohhot,hot
cn-north-57,Madrid,cold
cn-north-57,Xiamen,cold
cn-north-57,Zhengzhou,hot
cn-north-57,Fuzhou,cold
cn-north-57,Fuzhou,cold
cn-north-57,Beijing,hot
cn-north-57,Qingdao,hot
cn-north-57,Qingdao,hot
cn-north-57,Wenzhou,warm
cn-north-57,Beijing,hot
cn-north-57,Shenzhen,cold
cn-north-57,Xianggang,cold
cn-north-57,Tianjin,hot
cn-north-57,Ningbo,warm
cn-north-57,Hefei,warm
cn-north-57,Qingdao,hot
cn-north-58,Paris,cold
cn-north-58,Shanghai,warm
cn-north-58,Baoding,hot
cn-north-58,Hohhot,hot
cn-north-58,Madrid,cold
cn-north-58,Xiamen,cold
cn-north-58,Zhengzhou,hot
cn-north-58,Fuzhou,cold
cn-north-58,Fuzhou,cold
cn-north-58,Beijing,hot
cn-north-58,Qingdao,hot
cn-north-58,Qingdao,hot
cn-north-58,Wenzhou,warm
cn-north-58,Beijing,hot
cn-north-58,Shenzhen,cold
cn-north-58,Xianggang,cold
cn-north-58,Tianjin,hot
cn-north-58,Ningbo,warm
cn-north-58,Hefei,warm
cn-north-58,Qingdao,hot
cn-north-59,Paris,cold
cn-north-59,Shanghai,warm
cn-north-59,Baoding,hot
cn-north-59,Hohhot,hot
cn-north-59,Madrid,cold
cn-north-59,Xiamen,cold
cn-north-59,Zhengzhou,hot
cn-north-59,Fuzhou,cold
cn-north-59,Fuzhou,cold
cn-north-59,Beijing,hot
cn-north-59,Qingdao,hot
cn-north-59,Qingdao,hot
cn-north-59,Wenzhou,warm
cn-north-59,Beijing,hot
cn-north-59,Shenzhen,cold
cn-north-59,Xianggang,cold
cn-north-59,Tianjin,hot
cn-north-59,Ningbo,warm
cn-north-59,Hefei,warm
cn-north-59,Qingdao,hot
cn-north-60,Paris,cold
cn-north-60,Shanghai,warm
cn-north-60,Baoding,hot
cn-north-60,Hohhot,hot
cn-north-60,Madrid,cold
cn-north-60,Xiamen,cold
cn-north-60,Zhengzhou,hot
cn-north-60,Fuzhou,cold
cn-north-60,Fuzhou,cold
cn-north-60,Beijing,hot
cn-north-60,Qingdao,hot
cn-north-60,Qingdao,hot
cn-north-60,Wenzhou,warm
cn-north-60,Beijing,hot
cn-north-60,Shenzhen,cold
cn-north-60,Xianggang,cold
cn-north-60,Tianjin,hot
cn-north-60,Ningbo,warm
cn-north-60,Hefei,warm
cn-north-60,Qingdao,hot
cn-north-61,Paris,cold
cn-north-61,Shanghai,warm
cn-north-61,Baoding,hot
cn-north-61,Hohhot,hot
cn-north-61,Madrid,cold
cn-north-61,Xiamen,cold
cn-north-61,Zhengzhou,hot
cn-north-61,Fuzhou,cold
cn-north-61,Fuzhou,cold
cn-north-61,Beijing,hot
cn-north-61,Qingdao,hot
cn-north-61,Qingdao,hot
cn-north-61,Wenzhou,warm
cn-north-61,Beijing,hot
cn-north-61,Shenzhen,cold
cn-north-61,Xianggang,cold
cn-north-61,Tianjin,hot
cn-north-61,Ningbo,warm
cn-north-61,Hefei,warm
cn-north-61,Qingdao,hot
cn-north-62,Paris,cold
cn-north-62,Shanghai,warm
cn-north-62,Baoding,hot
cn-north-62,Hohhot,hot
cn-north-62,Madrid,cold
cn-north-62,Xiamen,cold
cn-north-62,Zhengzhou,hot
cn-north-62,Fuzhou,cold
cn-north-62,Fuzhou,cold
cn-north-62,Beijing,hot
cn-north-62,Qingdao,hot
cn-north-62,Qingdao,hot
cn-north-62,Wenzhou,warm
cn-north-62,Beijing,hot
cn-north-62,Shenzhen,cold
cn-north-62,Xianggang,cold
cn-north-62,Tianjin,hot
cn-north-62,Ningbo,warm
cn-north-62,Hefei,warm
cn-north-62,Qingdao,hot
cn-north-63,Paris,cold
cn-north-63,Shanghai,warm
cn-north-63,Baoding,hot
cn-north-63,Hohhot,hot
cn-north-63,Madrid,cold
cn-north-63,Xiamen,cold
cn-north-63,Zhengzhou,hot
cn-north-63,Fuzhou,cold
cn-north-63,Fuzhou,cold
cn-north-63,Beijing,hot
cn-north-63,Qingdao,hot
cn-north-63,Qingdao,hot
cn-north-63,Wenzhou,warm
cn-north-63,Beijing,hot
cn-north-63,Shenzhen,cold
cn-north-63,Xianggang,cold
cn-north-63,Tianjin,hot
cn-north-63,Ningbo,warm
cn-north-63,Hefei,warm
cn-north-63,Qingdao,hot
cn-north-64,Paris,cold
cn-north-64,Shanghai,warm
cn-north-64,Baoding,hot
cn-north-64,Hohhot,hot
cn-north-64,Madrid,cold
cn-north-64,Xiamen,cold
cn-north-64,Zhengzhou,hot
cn-north-64,Fuzhou,cold
cn-north-64,Fuzhou,cold
cn-north-64,Beijing,hot
cn-north-64,Qingdao,hot
cn-north-64,Qingdao,hot
cn-north-64,Wenzhou,warm
cn-north-64,Beijing,hot
cn-north-64,Shenzhen,cold
cn-north-64,Xianggang,cold
cn-north-64,Tianjin,hot
cn-north-64,Ningbo,warm
cn-north-64,Hefei,warm
cn-north-64,Qingdao,hot
cn-north-65,Paris,cold
cn-north-65,Shanghai,warm
cn-north-65,Baoding,hot
cn-north-65,Hohhot,hot
cn-north-65,Madrid,cold
cn-north-65,Xiamen,cold
cn-north-65,Zhengzhou,hot
cn-north-65,Fuzhou,cold
cn-north-65,Fuzhou,cold
cn-north-65,Beijing,hot
cn-north-65,Qingdao,hot
cn-north-65,Qingdao,hot
cn-north-65,Wenzhou,warm
cn-north-65,Beijing,hot
cn-north-65,Shenzhen,cold
cn-north-65,Xianggang,cold
cn-north-65,Tianjin,hot
cn-north-65,Ningbo,warm
cn-north-65,Hefei,warm
cn-north-65,Qingdao,hot
cn-north-66,Paris,cold
cn-north-66,Shanghai,warm
cn-north-66,Baoding,hot
cn-north-66,Hohhot,hot
cn-north-66,Madrid,cold
cn-north-66,Xiamen,cold
cn-north-66,Zhengzhou,hot
cn-north-66,Fuzhou,cold
cn-north-66,Fuzhou,cold
cn-north-66,Beijing,hot
cn-north-66,Qingdao,hot
cn-north-66,Qingdao,hot
cn-north-66,Wenzhou,warm
cn-north-66,Beijing,hot
cn-north-66,Shenzhen,cold
cn-north-66,Xianggang,cold
cn-north-66,Tianjin,hot
cn-north-66,Ningbo,warm
cn-north-66,Hefei,warm
cn-north-66,Qingdao,hot
cn-north-67,Paris,cold
cn-north-67,Shanghai,warm
cn-north-67,Baoding,hot
cn-north-67,Hohhot,hot
cn-north-67,Madrid,cold
cn-north-67,Xiamen,cold
cn-north-67,Zhengzhou,hot
cn-north-67,Fuzhou,cold
cn-north-67,Fuzhou,cold
cn-north-67,Beijing,hot
cn-north-67,Qingdao,hot
cn-north-67,Qingdao,hot
cn-north-67,Wenzhou,warm
cn-north-67,Beijing,hot
cn-north-67,Shenzhen,cold
cn-north-67,Xianggang,cold
cn-north-67,Tianjin,hot
cn-north-67,Ningbo,warm
cn-north-67,Hefei,warm
cn-north-67,Qingdao,hot
cn-north-68,Paris,cold
cn-north-68,Shanghai,warm
cn-north-68,Baoding,hot
cn-north-68,Hohhot,hot
cn-north-68,Madrid,cold
cn-north-68,Xiamen,cold
cn-north-68,Zhengzhou,hot
cn-north-68,Fuzhou,cold
cn-north-68,Fuzhou,cold
cn-north-68,Beijing,hot
cn-north-68,Qingdao,hot
cn-north-68,Qingdao,hot
cn-north-68,Wenzhou,warm
cn-north-68,Beijing,hot
cn-north-68,Shenzhen,cold
cn-north-68,Xianggang,cold
cn-north-68,Tianjin,hot
cn-north-68,Ningbo,warm
cn-north-68,Hefei,warm
cn-north-68,Qingdao,hot
cn-north-69,Paris,cold
cn-north-69,Shanghai,warm
cn-north-69,Baoding,hot
cn-north-69,Hohhot,hot
cn-north-69,Madrid,cold
cn-north-69,Xiamen,cold
cn-north-69,Zhengzhou,hot
cn-north-69,Fuzhou,cold
cn-north-69,Fuzhou,cold
cn-north-69,Beijing,hot
cn-north-69,Qingdao,hot
cn-north-69,Qingdao,hot
cn-north-69,Wenzhou,warm
cn-north-69,Beijing,hot
cn-north-69,Shenzhen,cold
cn-north-69,Xianggang,cold
cn-north-69,Tianjin,hot
cn-north-69,Ningbo,warm
cn-north-69,Hefei,warm
cn-north-69,Qingdao,hot
cn-north-70,Paris,cold
cn-north-70,Shanghai,warm
cn-north-70,Baoding,hot
cn-north-70,Hohhot,hot
cn-north-70,Madrid,cold
cn-north-70,Xiamen,cold
cn-north-70,Zhengzhou,hot
cn-north-70,Fuzhou,cold
cn-north-70,Fuzhou,cold
cn-north-70,Beijing,hot
cn-north-70,Qingdao,hot
cn-north-70,Qingdao,hot
cn-north-70,Wenzhou,warm
cn-north-70,Beijing,hot
cn-north-70,Shenzhen,cold
cn-north-70,Xianggang,cold
cn-north-70,Tianjin,hot
cn-north-70,Ningbo,warm
cn-north-70,Hefei,warm
cn-north-70,Qingdao,hot
cn-north-71,Paris,cold
cn-north-71,Shanghai,warm
cn-north-71,Baoding,hot
cn-north-71,Hohhot,hot
cn-north-71,Madrid,cold
cn-north-71,Xiamen,cold
cn-north-71,Zhengzhou,hot
cn-north-71,Fuzhou,cold
cn-north-71,Fuzhou,cold
cn-north-71,Beijing,hot
cn-north-71,Qingdao,hot
cn-north-71,Qingdao,hot
cn-north-71,Wenzhou,warm
cn-north-71,Beijing,hot
cn-north-71,Shenzhen,cold
cn-north-71,Xianggang,cold
cn-north-71,Tianjin,hot
cn-north-71,Ningbo,warm
cn-north-71,Hefei,warm
cn-north-71,Qingdao,hot
cn-north-72,Paris,cold
cn-north-72,Shanghai,warm
cn-north-72,Baoding,hot
cn-north-72,Hohhot,hot
cn-north-72,Madrid,cold
cn-north-72,Xiamen,cold
cn-north-72,Zhengzhou,hot
cn-north-72,Fuzhou,cold
cn-north-72,Fuzhou,cold
cn-north-72,Beijing,hot
cn-north-72,Qingdao,hot
cn-north-72,Qingdao,hot
cn-north-72,Wenzhou,warm
cn-north-72,Beijing,hot
cn-north-72,Shenzhen,cold
cn-north-72,Xianggang,cold
cn-north-72,Tianjin,hot
cn-north-72,Ningbo,warm
cn-north-72,Hefei,warm
cn-north-72,Qingdao,hot
cn-north-73,Paris,cold
cn-north-73,Shanghai,warm
cn-north-73,Baoding,hot
cn-north-73,Hohhot,hot
cn-north-73,Madrid,cold
cn-north-73,Xiamen,cold
cn-north-73,Zhengzhou,hot
cn-north-73,Fuzhou,cold
cn-north-73,Fuzhou,cold
cn-north-73,Beijing,hot
cn-north-73,Qingdao,hot
cn-north-73,Qingdao,hot
cn-north-73,Wenzhou,warm
cn-north-73,Beijing,hot
cn-north-73,Shenzhen,cold
cn-north-73,Xianggang,cold
cn-north-73,Tianjin,hot
cn-north-73,Ningbo,warm
cn-north-73,Hefei,warm
cn-north-73,Qingdao,hot
cn-north-74,Paris,cold
cn-north-74,Shanghai,warm
cn-north-74,Baoding,hot
cn-north-74,Hohhot,hot
cn-north-74,Madrid,cold
cn-north-74,Xiamen,cold
cn-north-74,Zhengzhou,hot
cn-north-74,Fuzhou,cold
cn-north-74,Fuzhou,cold
cn-north-74,Beijing,hot
cn-north-74,Qingdao,hot
cn-north-74,Qingdao,hot
cn-north-74,Wenzhou,warm
cn-north-74,Beijing,hot
cn-north-74,Shenzhen,cold
cn-north-74,Xianggang,cold
cn-north-74,Tianjin,hot
cn-north-74,Ningbo,warm
cn-north-74,Hefei,warm
cn-north-74,Qingdao,hot
cn-north-75,Paris,cold
cn-north-75,Shanghai,warm
cn-north-75,Baoding,hot
cn-north-75,Hohhot,hot
cn-north-75,Madrid,cold
cn-north-75,Xiamen,cold
cn-north-75,Zhengzhou,hot
cn-north-75,Fuzhou,cold
cn-north-75,Fuzhou,cold
cn-north-75,Beijing,hot
cn-north-75,Qingdao,hot
cn-north-75,Qingdao,hot
cn-north-75,Wenzhou,warm
cn-north-75,Beijing,hot
cn-north-75,Shenzhen,cold
cn-north-75,Xianggang,cold
cn-north-75,Tianjin,hot
cn-north-75,Ningbo,warm
cn-north-75,Hefei,warm
cn-north-75,Qingdao,hot
cn-north-76,Paris,cold
cn-north-76,Shanghai,warm
cn-north-76,Baoding,hot
cn-north-76,Hohhot,hot
cn-north-76,Madrid,cold
cn-north-76,Xiamen,cold
cn-north-76,Zhengzhou,hot
cn-north-76,Fuzhou,cold
cn-north-76,Fuzhou,cold
cn-north-76,Beijing,hot
cn-north-76,Qingdao,hot
cn-north-76,Qingdao,hot
cn-north-76,Wenzhou,warm
cn-north-76,Beijing,hot
cn-north-76,Shenzhen,cold
cn-north-76,Xianggang,cold
cn-north-76,Tianjin,hot
cn-north-76,Ningbo,warm
cn-north-76,Hefei,warm
cn-north-76,Qingdao,hot
cn-north-77,Paris,cold
cn-north-77,Shanghai,warm
cn-north-77,Baoding,hot
cn-north-77,Hohhot,hot
cn-north-77,Madrid,cold
cn-north-77,Xiamen,cold
cn-north-77,Zhengzhou,hot
cn-north-77,Fuzhou,cold
cn-north-77,Fuzhou,cold
cn-north-77,Beijing,hot
cn-north-77,Qingdao,hot
cn-north-77,Qingdao,hot
cn-north-77,Wenzhou,warm
cn-north-77,Beijing,hot
cn-north-77,Shenzhen,cold
cn-north-77,Xianggang,cold
cn-north-77,Tianjin,hot
cn-north-77,Ningbo,warm
cn-north-77,Hefei,warm
cn-north-77,Qingdao,hot
cn-north-78,Paris,cold
cn-north-78,Shanghai,warm
cn-north-78,Baoding,hot
cn-north-78,Hohhot,hot
cn-north-78,Madrid,cold
cn-north-78,Xiamen,cold
cn-north-78,Zhengzhou,hot
cn-north-78,Fuzhou,cold
cn-north-78,Fuzhou,cold
cn-north-78,Beijing,hot
cn-north-78,Qingdao,hot
cn-north-78,Qingdao,hot
cn-north-78,Wenzhou,warm
cn-north-78,Beijing,hot
cn-north-78,Shenzhen,cold
cn-north-78,Xianggang,cold
cn-north-78,Tianjin,hot
cn-north-78,Ningbo,warm
cn-north-78,Hefei,warm
cn-north-78,Qingdao,hot
cn-north-79,Paris,cold
cn-north-79,Shanghai,warm
cn-north-79,Baoding,hot
cn-north-79,Hohhot,hot
cn-north-79,Madrid,cold
cn-north-79,Xiamen,cold
cn-north-79,Zhengzhou,hot
cn-north-79,Fuzhou,cold
cn-north-79,Fuzhou,cold
cn-north-79,Beijing,hot
cn-north-79,Qingdao,hot
cn-north-79,Qingdao,hot
cn-north-79,Wenzhou,warm
cn-north-79,Beijing,hot
cn-north-79,Shenzhen,cold
cn-north-79,Xianggang,cold
cn-north-79,Tianjin,hot
cn-north-79,Ningbo,warm
cn-north-79,Hefei,warm
cn-north-79,Qingdao,hot
cn-north-80,Paris,cold
cn-north-80,Shanghai,warm
cn-north-80,Baoding,hot
cn-north-80,Hohhot,hot
cn-north-80,Madrid,cold
cn-north-80,Xiamen,cold
cn-north-80,Zhengzhou,hot
cn-north-80,Fuzhou,cold
cn-north-80,Fuzhou,cold
cn-north-80,Beijing,hot
cn-north-80,Qingdao,hot
cn-north-80,Qingdao,hot
cn-north-80,Wenzhou,warm
cn-north-80,Beijing,hot
cn-north-80,Shenzhen,cold
cn-north-80,Xianggang,cold
cn-north-80,Tianjin,hot
cn-north-80,Ningbo,warm
cn-north-80,Hefei,warm
cn-north-80,Qingdao,hot
cn-north-81,Paris,cold
cn-north-81,Shanghai,warm
cn-north-81,Baoding,hot
cn-north-81,Hohhot,hot
cn-north-81,Madrid,cold
cn-north-81,Xiamen,cold
cn-north-81,Zhengzhou,hot
cn-north-81,Fuzhou,cold
cn-north-81,Fuzhou,cold
cn-north-81,Beijing,hot
cn-north-81,Qingdao,hot
cn-north-81,Qingdao,hot
cn-north-81,Wenzhou,warm
cn-north-81,Beijing,hot
cn-north-81,Shenzhen,cold
cn-north-81,Xianggang,cold
cn-north-81,Tianjin,hot
cn-north-81,Ningbo,warm
cn-north-81,Hefei,warm
cn-north-81,Qingdao,hot
cn-north-82,Paris,cold
cn-north-82,Shanghai,warm
cn-north-82,Baoding,hot
cn-north-82,Hohhot,hot
cn-north-82,Madrid,cold
cn-north-82,Xiamen,cold
cn-north-82,Zhengzhou,hot
cn-north-82,Fuzhou,cold
cn-north-82,Fuzhou,cold
cn-north-82,Beijing,hot
cn-north-82,Qingdao,hot
cn-north-82,Qingdao,hot
cn-north-82,Wenzhou,warm
cn-north-82,Beijing,hot
cn-north-82,Shenzhen,cold
cn-north-82,Xianggang,cold
cn-north-82,Tianjin,hot
cn-north-82,Ningbo,warm
cn-north-82,Hefei,warm
cn-north-82,Qingdao,hot
cn-north-83,Paris,cold
cn-north-83,Shanghai,warm
cn-north-83,Baoding,hot
cn-north-83,Hohhot,hot
cn-north-83,Madrid,cold
cn-north-83,Xiamen,cold
cn-north-83,Zhengzhou,hot
cn-north-83,Fuzhou,cold
cn-north-83,Fuzhou,cold
cn-north-83,Beijing,hot
cn-north-83,Qingdao,hot
cn-north-83,Qingdao,hot
cn-north-83,Wenzhou,warm
cn-north-83,Beijing,hot
cn-north-83,Shenzhen,cold
cn-north-83,Xianggang,cold
cn-north-83,Tianjin,hot
cn-north-83,Ningbo,warm
cn-north-83,Hefei,warm
cn-north-83,Qingdao,hot
cn-north-84,Paris,cold
cn-north-84,Shanghai,warm
cn-north-84,Baoding,hot
cn-north-84,Hohhot,hot
cn-north-84,Madrid,cold
cn-north-84,Xiamen,cold
cn-north-84,Zhengzhou,hot
cn-north-84,Fuzhou,cold
cn-north-84,Fuzhou,cold
cn-north-84,Beijing,hot
cn-north-84,Qingdao,hot
cn-north-84,Qingdao,hot
cn-north-84,Wenzhou,warm
cn-north-84,Beijing,hot
cn-north-84,Shenzhen,cold
cn-north-84,Xianggang,cold
cn-north-84,Tianjin,hot
cn-north-84,Ningbo,warm
cn-north-84,Hefei,warm
cn-north-84,Qingdao,hot
cn-north-85,Paris,cold
cn-north-85,Shanghai,warm
cn-north-85,Baoding,hot
cn-north-85,Hohhot,hot
cn-north-85,Madrid,cold
cn-north-85,Xiamen,cold
cn-north-85,Zhengzhou,hot
cn-north-85,Fuzhou,cold
cn-north-85,Fuzhou,cold
cn-north-85,Beijing,hot
cn-north-85,Qingdao,hot
cn-north-85,Qingdao,hot
cn-north-85,Wenzhou,warm
cn-north-85,Beijing,hot
cn-north-85,Shenzhen,cold
cn-north-85,Xianggang,cold
cn-north-85,Tianjin,hot
cn-north-85,Ningbo,warm
cn-north-85,Hefei,warm
cn-north-85,Qingdao,hot
cn-north-86,Paris,cold
cn-north-86,Shanghai,warm
cn-north-86,Baoding,hot
cn-north-86,Hohhot,hot
cn-north-86,Madrid,cold
cn-north-86,Xiamen,cold
cn-north-86,Zhengzhou,hot
cn-north-86,Fuzhou,cold
cn-north-86,Fuzhou,cold
cn-north-86,Beijing,hot
cn-north-86,Qingdao,hot
cn-north-86,Qingdao,hot
cn-north-86,Wenzhou,warm
cn-north-86,Beijing,hot
cn-north-86,Shenzhen,cold
cn-north-86,Xianggang,cold
cn-north-86,Tianjin,hot
cn-north-86,Ningbo,warm
cn-north-86,Hefei,warm
cn-north-86,Qingdao,hot
cn-north-87,Paris,cold
cn-north-87,Shanghai,warm
cn-north-87,Baoding,hot
cn-north-87,Hohhot,hot
cn-north-87,Madrid,cold
cn-north-87,Xiamen,cold
cn-north-87,Zhengzhou,hot
cn-north-87,Fuzhou,cold
cn-north-87,Fuzhou,cold
cn-north-87,Beijing,hot
cn-north-87,Qingdao,hot
