Region1,Region2,Delay,Bandwidth
cn-north-1,cn-east-73,24,597
cn-north-1,cn-east-74,28,667
cn-north-1,cn-east-75,43,602
cn-north-1,cn-east-76,30,788
cn-north-1,cn-east-77,17,762
cn-north-1,cn-east-78,98,799
cn-north-1,cn-east-79,48,749
cn-north-1,cn-east-80,39,968
cn-north-1,cn-east-81,46,758
cn-north-1,cn-east-82,88,887
cn-north-1,cn-east-83,64,948
cn-north-1,cn-east-84,69,922
cn-north-1,cn-east-85,44,892
cn-north-1,cn-east-86,28,712
cn-north-1,cn-east-87,53,739
cn-north-1,cn-east-88,63,999
cn-north-1,cn-east-89,16,556
cn-north-1,cn-east-90,74,796
cn-north-1,cn-east-91,38,686
cn-north-1,cn-east-92,86,1000
cn-north-1,cn-east-93,54,866
cn-north-1,cn-east-94,53,580
cn-north-1,cn-east-95,73,837
cn-north-1,cn-east-96,90,984
cn-north-1,cn-east-97,48,854
cn-north-1,cn-east-98,65,617
cn-north-1,cn-east-99,26,862
cn-north-1,cn-southwest-0,53,939
cn-north-1,cn-southwest-1,98,592
cn-north-1,cn-southwest-2,34,848
cn-north-1,cn-southwest-3,52,517
cn-north-1,cn-southwest-4,37,662
cn-north-1,cn-southwest-5,10,859
cn-north-1,cn-southwest-6,16,570
cn-north-1,cn-southwest-7,95,920
cn-north-1,cn-southwest-8,43,839
cn-north-1,cn-southwest-9,57,911
cn-north-1,cn-southwest-10,83,502
cn-north-1,cn-southwest-11,86,842
cn-north-1,cn-southwest-12,84,614
cn-north-1,cn-southwest-13,46,797
cn-north-1,cn-southwest-14,79,876
cn-north-1,cn-southwest-15,57,915
cn-north-1,cn-southwest-16,57,846
cn-north-1,cn-southwest-17,41,818
cn-north-1,cn-southwest-18,56,821
cn-north-1,cn-southwest-19,11,667
cn-north-1,cn-southwest-20,63,785
cn-north-1,cn-southwest-21,62,915
cn-north-1,cn-southwest-22,71,937
cn-north-1,cn-southwest-23,52,664
cn-north-1,cn-southwest-24,81,876
cn-north-1,cn-southwest-25,63,675
cn-north-1,cn-southwest-26,11,855
cn-north-1,cn-southwest-27,18,932
cn-north-1,cn-southwest-28,84,980
cn-north-1,cn-southwest-29,24,651
cn-north-1,cn-southwest-30,31,508
cn-north-1,cn-southwest-31,77,904
cn-north-1,cn-southwest-32,89,700
cn-north-1,cn-southwest-33,17,653
cn-north-1,cn-southwest-34,77,611
cn-north-1,cn-southwest-35,59,663
cn-north-1,cn-southwest-36,64,795
cn-north-1,cn-southwest-37,38,508
cn-north-1,cn-southwest-38,25,904
cn-north-1,cn-southwest-39,60,739
cn-north-1,cn-southwest-40,92,695
cn-north-1,cn-southwest-41,45,556
cn-north-1,cn-southwest-42,92,984
cn-north-1,cn-southwest-43,14,695
cn-north-1,cn-southwest-44,100,656
cn-north-1,cn-southwest-45,98,861
cn-north-1,cn-southwest-46,31,707
cn-north-1,cn-southwest-47,32,540
cn-north-1,cn-southwest-48,40,988
cn-north-1,cn-southwest-49,50,706
cn-north-1,cn-southwest-50,81,745
cn-north-1,cn-southwest-51,45,795
cn-north-1,cn-southwest-52,51,524
cn-north-1,cn-southwest-53,42,549
cn-north-1,cn-southwest-54,98,918
cn-north-1,cn-southwest-55,61,657
cn-north-1,cn-southwest-56,63,777
cn-north-1,cn-southwest-57,71,962
cn-north-1,cn-southwest-58,93,797
cn-north-1,cn-southwest-59,36,585
cn-north-1,cn-southwest-60,59,901
cn-north-1,cn-southwest-61,74,851
cn-north-1,cn-southwest-62,84,892
cn-north-1,cn-southwest-63,64,553
cn-north-1,cn-southwest-64,90,717
cn-north-1,cn-southwest-65,17,543
cn-north-1,cn-southwest-66,15,555
cn-north-1,cn-southwest-67,68,756
cn-north-1,cn-southwest-68,63,632
cn-north-1,cn-southwest-69,20,919
cn-north-1,cn-southwest-70,45,842
cn-north-1,cn-southwest-71,92,784
cn-north-1,cn-southwest-72,20,941
cn-north-1,cn-southwest-73,10,622
cn-north-1,cn-southwest-74,84,918
cn-north-1,cn-southwest-75,52,521
cn-north-1,cn-southwest-76,73,958
cn-north-1,cn-southwest-77,14,541
cn-north-1,cn-southwest-78,75,818
cn-north-1,cn-southwest-79,94,569
cn-north-1,cn-southwest-80,83,662
cn-north-1,cn-southwest-81,50,778
cn-north-1,cn-southwest-82,83,840
cn-north-1,cn-southwest-83,27,930
cn-north-1,cn-southwest-84,12,513
cn-north-1,cn-southwest-85,95,967
cn-north-1,cn-southwest-86,84,952
cn-north-1,cn-southwest-87,68,970
cn-north-1,cn-southwest-88,97,679
cn-north-1,cn-southwest-89,61,894
cn-north-1,cn-southwest-90,65,775
cn-north-1,cn-southwest-91,17,608
cn-north-1,cn-southwest-92,61,884
cn-north-1,cn-southwest-93,78,749
cn-north-1,cn-southwest-94,96,664
cn-north-1,cn-southwest-95,68,634
cn-north-1,cn-southwest-96,76,551
cn-north-1,cn-southwest-97,91,586
cn-north-1,cn-southwest-98,73,837
cn-north-1,cn-southwest-99,44,960
cn-north-1,ap-southeast-0,76,690
cn-north-1,ap-southeast-1,60,881
cn-north-1,ap-southeast-2,67,861
cn-north-1,ap-southeast-3,89,958
cn-north-1,ap-southeast-4,11,846
cn-north-1,ap-southeast-5,29,854
cn-north-1,ap-southeast-6,95,920
cn-north-1,ap-southeast-7,50,713
cn-north-1,ap-southeast-8,19,726
cn-north-1,ap-southeast-9,43,565
cn-north-1,ap-southeast-10,33,814
cn-north-1,ap-southeast-11,89,637
cn-north-1,ap-southeast-12,94,741
cn-north-1,ap-southeast-13,57,961
cn-north-1,ap-southeast-14,74,923
cn-north-1,ap-southeast-15,44,870
cn-north-1,ap-southeast-16,74,664
cn-north-1,ap-southeast-17,96,894
cn-north-1,ap-southeast-18,53,749
cn-north-1,ap-southeast-19,54,876
cn-north-1,ap-southeast-20,45,697
cn-north-1,ap-southeast-21,95,619
cn-north-1,ap-southeast-22,62,850
cn-north-1,ap-southeast-23,53,941
cn-north-1,ap-southeast-24,81,796
cn-north-1,af-0,64,752
cn-north-1,af-1,28,900
cn-north-1,af-2,95,542
cn-north-1,af-3,95,704
cn-north-1,af-4,39,695
cn-north-1,af-5,28,509
cn-north-1,af-6,45,513
cn-north-1,af-7,66,971
cn-north-1,af-8,25,929
cn-north-1,af-9,68,792
cn-north-1,af-10,47,813
cn-north-1,af-11,27,836
cn-north-1,af-12,46,896
cn-north-1,af-13,71,887
cn-north-1,af-14,94,935
cn-north-1,af-15,54,852
cn-north-1,af-16,97,885
cn-north-1,af-17,18,783
cn-north-1,af-18,99,975
cn-north-1,af-19,66,784
cn-north-1,af-20,80,603
cn-north-1,af-21,50,918
cn-north-1,af-22,43,911
cn-north-1,af-23,63,763
cn-north-1,af-24,87,711
cn-north-1,eu-west-0,12,894
cn-north-1,eu-west-1,95,645
cn-north-1,eu-west-2,98,660
cn-north-1,eu-west-3,96,953
cn-north-1,eu-west-4,23,968
cn-north-1,eu-west-5,32,740
cn-north-1,eu-west-6,38,947
cn-north-1,eu-west-7,36,868
cn-north-1,eu-west-8,11,838
cn-north-1,eu-west-9,55,699
cn-north-1,eu-west-10,49,733
cn-north-1,eu-west-11,56,783
cn-north-1,eu-west-12,34,914
cn-north-1,eu-west-13,43,733
cn-north-1,eu-west-14,57,918
cn-north-1,eu-west-15,65,726
cn-north-1,eu-west-16,75,957
cn-north-1,eu-west-17,36,600
cn-north-1,eu-west-18,51,994
cn-north-1,eu-west-19,58,825
cn-north-1,eu-west-20,21,809
cn-north-1,eu-west-21,24,923
cn-north-1,eu-west-22,14,559
cn-north-1,eu-west-23,59,742
cn-north-1,eu-west-24,41,880
cn-north-1,la-0,52,844
cn-north-1,la-1,86,521
cn-north-1,la-2,55,608
cn-north-1,la-3,96,506
cn-north-1,la-4,56,736
cn-north-1,la-5,23,683
cn-north-1,la-6,45,737
cn-north-1,la-7,56,955
cn-north-1,la-8,76,759
cn-north-1,la-9,21,517
cn-north-1,la-10,81,948
cn-north-1,la-11,56,795
cn-north-1,la-12,26,793
cn-north-1,la-13,92,969
cn-north-1,la-14,51,890
cn-north-1,la-15,39,738
cn-north-1,la-16,55,586
cn-north-1,la-17,11,954
cn-north-1,la-18,86,894
cn-north-1,la-19,85,962
cn-north-1,la-20,65,741
cn-north-1,la-21,19,778
cn-north-1,la-22,57,982
cn-north-1,la-23,17,775
cn-north-1,la-24,57,796
cn-north-2,cn-north-3,42,687
cn-north-2,cn-north-4,25,715
cn-north-2,cn-north-5,35,995
cn-north-2,cn-north-6,11,899
cn-north-2,cn-north-7,46,963
cn-north-2,cn-north-8,46,983
cn-north-2,cn-north-9,82,925
cn-north-2,cn-north-10,54,594
cn-north-2,cn-north-11,93,841
cn-north-2,cn-north-12,23,635
cn-north-2,cn-north-13,77,785
cn-north-2,cn-north-14,93,968
cn-north-2,cn-north-15,80,737
cn-north-2,cn-north-16,17,876
cn-north-2,cn-north-17,60,820
cn-north-2,cn-north-18,98,616
cn-north-2,cn-north-19,73,677
cn-north-2,cn-north-20,83,917
cn-north-2,cn-north-21,33,919
cn-north-2,cn-north-22,25,521
cn-north-2,cn-north-23,75,873
cn-north-2,cn-north-24,34,732
cn-north-2,cn-north-25,54,759
cn-north-2,cn-north-26,35,906
cn-north-2,cn-north-27,11,512
cn-north-2,cn-north-28,99,501
cn-north-2,cn-north-29,17,642
cn-north-2,cn-north-30,94,817
cn-north-2,cn-north-31,16,512
cn-north-2,cn-north-32,89,907
cn-north-2,cn-north-33,33,840
cn-north-2,cn-north-34,45,841
cn-north-2,cn-north-35,46,608
cn-north-2,cn-north-36,43,823
cn-north-2,cn-north-37,100,693
cn-north-2,cn-north-38,12,850
cn-north-2,cn-north-39,10,770
cn-north-2,cn-north-40,26,747
cn-north-2,cn-north-41,23,514
cn-north-2,cn-north-42,38,934
cn-north-2,cn-north-43,44,683
cn-north-2,cn-north-44,87,994
cn-north-2,cn-north-45,68,694
cn-north-2,cn-north-46,84,699
cn-north-2,cn-north-47,81,681
cn-north-2,cn-north-48,38,850
cn-north-2,cn-north-49,68,801
cn-north-2,cn-north-50,91,684
cn-north-2,cn-north-51,50,948
cn-north-2,cn-north-52,86,868
cn-north-2,cn-north-53,73,676
cn-north-2,cn-north-54,84,723
cn-north-2,cn-north-55,87,918
cn-north-2,cn-north-56,95,899
cn-north-2,cn-north-57,19,511
cn-north-2,cn-north-58,20,598
cn-north-2,cn-north-59,95,732
cn-north-2,cn-north-60,18,756
cn-north-2,cn-north-61,47,541
cn-north-2,cn-north-62,67,863
cn-north-2,cn-north-63,17,534
cn-north-2,cn-north-64,80,689
cn-north-2,cn-north-65,13,542
cn-north-2,cn-north-66,14,532
cn-north-2,cn-north-67,79,681
cn-north-2,cn-north-68,57,693
cn-north-2,cn-north-69,54,781
cn-north-2,cn-north-70,75,551
cn-north-2,cn-north-71,63,621
cn-north-2,cn-north-72,45,825
cn-north-2,cn-north-73,14,710
cn-north-2,cn-north-74,83,802
cn-north-2,cn-north-75,44,526
cn-north-2,cn-north-76,38,650
cn-north-2,cn-north-77,28,811
cn-north-2,cn-north-78,93,725
cn-north-2,cn-north-79,12,866
cn-north-2,cn-north-80,70,518
cn-north-2,cn-north-81,56,633
cn-north-2,cn-north-82,21,834
cn-north-2,cn-north-83,71,866
cn-north-2,cn-north-84,93,534
cn-north-2,cn-north-85,24,509
cn-north-2,cn-north-86,31,675
cn-north-2,cn-north-87,57,652
cn-north-2,cn-north-88,67,753
cn-north-2,cn-north-89,37,761
cn-north-2,cn-north-90,98,864
cn-north-2,cn-north-91,35,864
cn-north-2,cn-north-92,85,556
cn-north-2,cn-north-93,26,526
cn-north-2,cn-north-94,46,527
cn-north-2,cn-north-95,36,987
cn-north-2,cn-north-96,64,726
cn-north-2,cn-north-97,72,982
cn-north-2,cn-north-98,49,897
cn-north-2,cn-north-99,38,616
cn-north-2,cn-south-0,83,708
cn-north-2,cn-south-1,41,856
cn-north-2,cn-south-2,84,540
cn-north-2,cn-south-3,25,860
cn-north-2,cn-south-4,58,981
cn-north-2,cn-south-5,30,867
cn-north-2,cn-south-6,24,977
cn-north-2,cn-south-7,62,879
cn-north-2,cn-south-8,85,987
cn-north-2,cn-south-9,54,947
cn-north-2,cn-south-10,45,936
cn-north-2,cn-south-11,75,569
cn-north-2,cn-south-12,33,895
cn-north-2,cn-south-13,83,766
cn-north-2,cn-south-14,30,766
cn-north-2,cn-south-15,74,989
cn-north-2,cn-south-16,92,546
cn-north-2,cn-south-17,39,502
cn-north-2,cn-south-18,45,679
cn-north-2,cn-south-19,25,634
cn-north-2,cn-south-20,72,984
cn-north-2,cn-south-21,30,570
cn-north-2,cn-south-22,45,620
cn-north-2,cn-south-23,79,764
cn-north-2,cn-south-24,94,773
cn-north-2,cn-south-25,15,954
cn-north-2,cn-south-26,44,568
cn-north-2,cn-south-27,64,841
cn-north-2,cn-south-28,82,533
cn-north-2,cn-south-29,73,530
cn-north-2,cn-south-30,84,669
cn-north-2,cn-south-31,99,668
cn-north-2,cn-south-32,23,939
cn-north-2,cn-south-33,71,885
cn-north-2,cn-south-34,91,701
cn-north-2,cn-south-35,100,525
cn-north-2,cn-south-36,47,790
cn-north-2,cn-south-37,83,535
cn-north-2,cn-south-38,95,840
cn-north-2,cn-south-39,83,586
cn-north-2,cn-south-40,43,743
cn-north-2,cn-south-41,56,828
cn-north-2,cn-south-42,100,933
cn-north-2,cn-south-43,51,666
cn-north-2,cn-south-44,10,828
cn-north-2,cn-south-45,43,778
cn-north-2,cn-south-46,88,985
cn-north-2,cn-south-47,33,629
cn-north-2,cn-south-48,80,832
cn-north-2,cn-south-49,92,676
cn-north-2,cn-south-50,43,642
cn-north-2,cn-south-51,100,883
cn-north-2,cn-south-52,64,511
cn-north-2,cn-south-53,57,879
cn-north-2,cn-south-54,21,932
cn-north-2,cn-south-55,80,600
cn-north-2,cn-south-56,91,836
cn-north-2,cn-south-57,17,946
cn-north-2,cn-south-58,32,541
cn-north-2,cn-south-59,18,678
cn-north-2,cn-south-60,78,512
cn-north-2,cn-south-61,67,521
cn-north-2,cn-south-62,62,952
cn-north-2,cn-south-63,17,632
cn-north-2,cn-south-64,53,968
cn-north-2,cn-south-65,57,842
cn-north-2,cn-south-66,91,790
cn-north-2,cn-south-67,62,716
cn-north-2,cn-south-68,23,945
cn-north-2,cn-south-69,60,518
cn-north-2,cn-south-70,73,959
cn-north-2,cn-south-71,52,674
cn-north-2,cn-south-72,81,576
cn-north-2,cn-south-73,53,719
cn-north-2,cn-south-74,16,833
cn-north-2,cn-south-75,13,815
cn-north-2,cn-south-76,90,638
cn-north-2,cn-south-77,89,672
cn-north-2,cn-south-78,77,829
cn-north-2,cn-south-79,28,904
cn-north-2,cn-south-80,79,648
cn-north-2,cn-south-81,39,866
cn-north-2,cn-south-82,24,954
cn-north-2,cn-south-83,25,731
cn-north-2,cn-south-84,91,785
cn-north-2,cn-south-85,25,761
cn-north-2,cn-south-86,61,684
cn-north-2,cn-south-87,24,941
cn-north-2,cn-south-88,48,630
cn-north-2,cn-south-89,94,534
cn-north-2,cn-south-90,72,538
cn-north-2,cn-south-91,26,602
cn-north-2,cn-south-92,100,899
cn-north-2,cn-south-93,30,852
cn-north-2,cn-south-94,74,834
cn-north-2,cn-south-95,15,527
cn-north-2,cn-south-96,11,651
cn-north-2,cn-south-97,80,503
cn-north-2,cn-south-98,79,839
cn-north-2,cn-south-99,20,804
cn-north-2,cn-east-0,13,687
cn-north-2,cn-east-1,54,723
cn-north-2,cn-east-2,19,713
cn-north-2,cn-east-3,61,798
cn-north-2,cn-east-4,20,648
cn-north-2,cn-east-5,33,805
cn-north-2,cn-east-6,44,689
cn-north-2,cn-east-7,11,600
cn-north-2,cn-east-8,44,858
cn-north-2,cn-east-9,22,700
cn-north-2,cn-east-10,100,753
cn-north-2,cn-east-11,24,522
cn-north-2,cn-east-12,92,993
cn-north-2,cn-east-13,61,655
cn-north-2,cn-east-14,76,996
cn-north-2,cn-east-15,94,632
cn-north-2,cn-east-16,73,889
cn-north-2,cn-east-17,62,911
cn-north-2,cn-east-18,65,527
cn-north-2,cn-east-19,37,729
cn-north-2,cn-east-20,53,578
cn-north-2,cn-east-21,44,705
cn-north-2,cn-east-22,94,641
cn-north-2,cn-east-23,61,668
cn-north-2,cn-east-24,15,919
cn-north-2,cn-east-25,73,529
cn-north-2,cn-east-26,92,565
cn-north-2,cn-east-27,79,613
cn-north-2,cn-east-28,52,615
cn-north-2,cn-east-29,53,866
cn-north-2,cn-east-30,15,728
cn-north-2,cn-east-31,97,898
cn-north-2,cn-east-32,56,605
cn-north-2,cn-east-33,28,625
cn-north-2,cn-east-34,18,542
cn-north-2,cn-east-35,13,632
cn-north-2,cn-east-36,55,527
cn-north-2,cn-east-37,46,755
cn-north-2,cn-east-38,65,750
cn-north-2,cn-east-39,81,813
cn-north-2,cn-east-40,90,529
cn-north-2,cn-east-41,73,602
cn-north-2,cn-east-42,61,503
cn-north-2,cn-east-43,49,588
cn-north-2,cn-east-44,43,562
cn-north-2,cn-east-45,63,741
cn-north-2,cn-east-46,44,925
cn-north-2,cn-east-47,46,522
cn-north-2,cn-east-48,45,748
cn-north-2,cn-east-49,62,650
cn-north-2,cn-east-50,59,832
cn-north-2,cn-east-51,28,557
cn-north-2,cn-east-52,31,850
cn-north-2,cn-east-53,11,919
cn-north-2,cn-east-54,84,577
cn-north-2,cn-east-55,83,670
cn-north-2,cn-east-56,18,635
cn-north-2,cn-east-57,66,963
cn-north-2,cn-east-58,25,517
cn-north-2,cn-east-59,39,957
cn-north-2,cn-east-60,72,703
cn-north-2,cn-east-61,27,630
cn-north-2,cn-east-62,46,856
cn-north-2,cn-east-63,84,763
cn-north-2,cn-east-64,33,940
cn-north-2,cn-east-65,64,761
cn-north-2,cn-east-66,25,640
cn-north-2,cn-east-67,89,896
cn-north-2,cn-east-68,38,557
cn-north-2,cn-east-69,82,575
cn-north-2,cn-east-70,79,525
cn-north-2,cn-east-71,92,912
cn-north-2,cn-east-72,87,537
cn-north-2,cn-east-73,50,532
cn-north-2,cn-east-74,39,568
cn-north-2,cn-east-75,65,809
cn-north-2,cn-east-76,65,970
cn-north-2,cn-east-77,57,753
cn-north-2,cn-east-78,100,591
cn-north-2,cn-east-79,93,717
cn-north-2,cn-east-80,80,834
cn-north-2,cn-east-81,41,612
cn-north-2,cn-east-82,36,569
cn-north-2,cn-east-83,59,781
cn-north-2,cn-east-84,74,964
cn-north-2,cn-east-85,86,690
cn-north-2,cn-east-86,93,896
cn-north-2,cn-east-87,88,681
cn-north-2,cn-east-88,75,546
cn-north-2,cn-east-89,77,722
cn-north-2,cn-east-90,72,838
cn-north-2,cn-east-91,92,881
cn-north-2,cn-east-92,92,563
cn-north-2,cn-east-93,70,928
cn-north-2,cn-east-94,45,734
cn-north-2,cn-east-95,86,680
cn-north-2,cn-east-96,83,787
cn-north-2,cn-east-97,67,783
cn-north-2,cn-east-98,36,714
cn-north-2,cn-east-99,100,965
cn-north-2,cn-southwest-0,68,590
cn-north-2,cn-southwest-1,92,919
cn-north-2,cn-southwest-2,65,553
cn-north-2,cn-southwest-3,31,566
cn-north-2,cn-southwest-4,70,522
cn-north-2,cn-southwest-5,62,971
cn-north-2,cn-southwest-6,12,809
cn-north-2,cn-southwest-7,40,811
cn-north-2,cn-southwest-8,57,623
cn-north-2,cn-southwest-9,51,635
cn-north-2,cn-southwest-10,30,810
cn-north-2,cn-southwest-11,58,683
cn-north-2,cn-southwest-12,85,531
cn-north-2,cn-southwest-13,28,701
cn-north-2,cn-southwest-14,81,941
cn-north-2,cn-southwest-15,65,669
cn-north-2,cn-southwest-16,83,869
cn-north-2,cn-southwest-17,84,672
cn-north-2,cn-southwest-18,83,558
cn-north-2,cn-southwest-19,16,960
cn-north-2,cn-southwest-20,67,679
cn-north-2,cn-southwest-21,63,639
cn-north-2,cn-southwest-22,100,886
cn-north-2,cn-southwest-23,17,714
cn-north-2,cn-southwest-24,29,794
cn-north-2,cn-southwest-25,90,537
cn-north-2,cn-southwest-26,55,527
cn-north-2,cn-southwest-27,56,865
cn-north-2,cn-southwest-28,98,529
cn-north-2,cn-southwest-29,32,611
cn-north-2,cn-southwest-30,30,701
cn-north-2,cn-southwest-31,31,814
cn-north-2,cn-southwest-32,12,547
cn-north-2,cn-southwest-33,29,563
cn-north-2,cn-southwest-34,16,577
cn-north-2,cn-southwest-35,51,579
cn-north-2,cn-southwest-36,37,559
cn-north-2,cn-southwest-37,38,524
cn-north-2,cn-southwest-38,15,771
cn-north-2,cn-southwest-39,79,681
cn-north-2,cn-southwest-40,13,892
cn-north-2,cn-southwest-41,73,550
cn-north-2,cn-southwest-42,70,839
cn-north-2,cn-southwest-43,64,760
cn-north-2,cn-southwest-44,22,885
cn-north-2,cn-southwest-45,74,691
cn-north-2,cn-southwest-46,18,660
cn-north-2,cn-southwest-47,98,815
cn-north-2,cn-southwest-48,76,753
cn-north-2,cn-southwest-49,74,903
cn-north-2,cn-southwest-50,23,754
cn-north-2,cn-southwest-51,34,753
cn-north-2,cn-southwest-52,10,933
cn-north-2,cn-southwest-53,90,977
cn-north-2,cn-southwest-54,64,654
cn-north-2,cn-southwest-55,21,544
cn-north-2,cn-southwest-56,93,588
cn-north-2,cn-southwest-57,38,747
cn-north-2,cn-southwest-58,15,740
cn-north-2,cn-southwest-59,27,850
cn-north-2,cn-southwest-60,67,892
cn-north-2,cn-southwest-61,87,819
cn-north-2,cn-southwest-62,36,617
cn-north-2,cn-southwest-63,65,842
cn-north-2,cn-southwest-64,84,674
cn-north-2,cn-southwest-65,94,624
cn-north-2,cn-southwest-66,48,690
cn-north-2,cn-southwest-67,90,979
cn-north-2,cn-southwest-68,82,534
cn-north-2,cn-southwest-69,25,713
cn-north-2,cn-southwest-70,34,754
cn-north-2,cn-southwest-71,83,679
cn-north-2,cn-southwest-72,83,620
cn-north-2,cn-southwest-73,17,693
cn-north-2,cn-southwest-74,45,649
cn-north-2,cn-southwest-75,36,756
cn-north-2,cn-southwest-76,90,936
cn-north-2,cn-southwest-77,52,970
cn-north-2,cn-southwest-78,62,791
cn-north-2,cn-southwest-79,71,840
cn-north-2,cn-southwest-80,71,601
cn-north-2,cn-southwest-81,66,785
cn-north-2,cn-southwest-82,20,947
cn-north-2,cn-southwest-83,47,631
cn-north-2,cn-southwest-84,20,775
cn-north-2,cn-southwest-85,50,783
cn-north-2,cn-southwest-86,35,778
cn-north-2,cn-southwest-87,24,896
cn-north-2,cn-southwest-88,78,849
cn-north-2,cn-southwest-89,21,541
cn-north-2,cn-southwest-90,70,875
cn-north-2,cn-southwest-91,10,694
cn-north-2,cn-southwest-92,70,843
cn-north-2,cn-southwest-93,50,613
cn-north-2,cn-southwest-94,41,625
cn-north-2,cn-southwest-95,31,614
cn-north-2,cn-southwest-96,53,992
cn-north-2,cn-southwest-97,72,790
cn-north-2,cn-southwest-98,99,899
cn-north-2,cn-southwest-99,96,701
cn-north-2,ap-southeast-0,27,556
cn-north-2,ap-southeast-1,56,720
cn-north-2,ap-southeast-2,52,569
cn-north-2,ap-southeast-3,80,626
cn-north-2,ap-southeast-4,53,784
cn-north-2,ap-southeast-5,63,665
cn-north-2,ap-southeast-6,52,896
cn-north-2,ap-southeast-7,91,587
cn-north-2,ap-southeast-8,73,741
cn-north-2,ap-southeast-9,37,915
cn-north-2,ap-southeast-10,91,780
cn-north-2,ap-southeast-11,85,707
cn-north-2,ap-southeast-12,83,665
cn-north-2,ap-southeast-13,93,547
cn-north-2,ap-southeast-14,54,849
cn-north-2,ap-southeast-15,30,741
cn-north-2,ap-southeast-16,74,537
cn-north-2,ap-southeast-17,47,713
cn-north-2,ap-southeast-18,91,948
cn-north-2,ap-southeast-19,66,965
cn-north-2,ap-southeast-20,66,964
cn-north-2,ap-southeast-21,31,924
cn-north-2,ap-southeast-22,26,772
cn-north-2,ap-southeast-23,74,545
cn-north-2,ap-southeast-24,41,696
cn-north-2,af-0,24,565
cn-north-2,af-1,92,546
cn-north-2,af-2,99,682
cn-north-2,af-3,51,832
cn-north-2,af-4,66,963
cn-north-2,af-5,43,965
cn-north-2,af-6,12,649
cn-north-2,af-7,85,893
cn-north-2,af-8,60,596
cn-north-2,af-9,66,838
cn-north-2,af-10,52,570
cn-north-2,af-11,39,842
cn-north-2,af-12,50,752
cn-north-2,af-13,81,682
cn-north-2,af-14,51,544
cn-north-2,af-15,18,622
cn-north-2,af-16,13,945
cn-north-2,af-17,15,776
cn-north-2,af-18,19,972
cn-north-2,af-19,74,762
cn-north-2,af-20,49,805
cn-north-2,af-21,92,818
cn-north-2,af-22,92,526
cn-north-2,af-23,96,503
cn-north-2,af-24,91,819
